epoch,accuracy,loss,val_accuracy,val_loss
120,0.8987419605255127,0.3467879593372345,0.9327731132507324,0.3137954771518707
121,0.9030377268791199,0.34100285172462463,0.903743326663971,0.530672013759613
122,0.90718013048172,0.3375091254711151,0.958747148513794,0.17466320097446442
123,0.906106173992157,0.32865437865257263,0.9228418469429016,0.28899964690208435
124,0.9073335528373718,0.33284929394721985,0.9343010187149048,0.21983109414577484
125,0.9108622074127197,0.32605910301208496,0.9511077404022217,2.638698101043701
126,0.9044185280799866,0.32787662744522095,0.9427043795585632,0.2101801335811615
127,0.9054924845695496,0.33165499567985535,0.9465240836143494,0.20536364614963531
128,0.916999101638794,0.30906203389167786,0.8609625697135925,1.1283020973205566
129,0.9084075093269348,0.3197515606880188,0.9526355862617493,0.18559224903583527
130,0.9134703874588013,0.31317272782325745,0.9381207227706909,0.22055436670780182
131,0.9143909215927124,0.30960580706596375,0.9503437876701355,0.21220052242279053
132,0.9202209115028381,0.28895917534828186,0.9518716335296631,0.20506887137889862
133,0.9154648780822754,0.300919771194458,0.948051929473877,8.876749992370605
134,0.9217551350593567,0.29005855321884155,0.8365164399147034,0.5852828025817871
135,0.9200674891471863,0.2947613000869751,0.9633308053016663,0.46018996834754944
136,0.9156183004379272,0.3005440831184387,0.9472879767417908,0.7665637135505676
137,0.9326480627059937,0.2646220922470093,0.9434682726860046,1.9663546085357666
138,0.9217551350593567,0.2913344204425812,0.9182581901550293,158.8719940185547
139,0.9249770045280457,0.27810728549957275,0.9320091605186462,14.69465160369873
140,0.9306535720825195,0.25792792439460754,0.9404125213623047,55.1136589050293
141,0.9266646504402161,0.27614760398864746,0.8770053386688232,67.8863754272461
142,0.9268180131912231,0.279470831155777,0.9518716335296631,76.80157470703125
143,0.930193305015564,0.2664206922054291,0.941940426826477,0.5762348175048828
144,0.9240564703941345,0.27566054463386536,0.9144384860992432,284.281494140625
145,0.9240564703941345,0.28780168294906616,0.955691397190094,41.080810546875
146,0.9239030480384827,0.26895198225975037,0.9228418469429016,0.2685825526714325
147,0.9298864603042603,0.2711544632911682,0.9526355862617493,24.254451751708984
148,0.930193305015564,0.2557658851146698,0.9511077404022217,4.168878078460693
149,0.9320343732833862,0.2562740743160248,0.9335370659828186,46.08464050292969
150,0.9329549074172974,0.25012636184692383,0.9511077404022217,2.0413529872894287
151,0.9360232949256897,0.24662554264068604,0.9365928173065186,0.4041483700275421
152,0.9324946403503418,0.25384601950645447,0.910618782043457,5.19195556640625
153,0.9347959756851196,0.2511782944202423,0.9427043795585632,0.23104149103164673
154,0.9363301396369934,0.2325119525194168,0.96562260389328,0.39043566584587097
155,0.9397054314613342,0.22917449474334717,0.9526355862617493,0.19150838255882263
156,0.9355630278587341,0.24534785747528076,0.8892284035682678,22.115711212158203
157,0.9363301396369934,0.23705017566680908,0.9526355862617493,0.19523945450782776
158,0.9374040961265564,0.23568452894687653,0.9533995389938354,0.3893570303916931
159,0.9337220191955566,0.2435016632080078,0.9518716335296631,1.7730882167816162
160,0.9400122761726379,0.23095703125,0.9625668525695801,29.31288719177246
161,0.9449217319488525,0.2196817398071289,0.9427043795585632,1.1671726703643799
162,0.9366369843482971,0.24441730976104736,0.9640947580337524,2.9525725841522217
163,0.9366369843482971,0.2265177220106125,0.948051929473877,2.700451135635376
164,0.9407793879508972,0.22390718758106232,0.9434682726860046,57.830535888671875
165,0.9406259655952454,0.22526051104068756,0.9625668525695801,24.538000106811523
166,0.9423136115074158,0.2190733551979065,0.9579831957817078,43.239566802978516
167,0.9443080425262451,0.20997919142246246,0.9610389471054077,0.8004571795463562
168,0.9317275285720825,0.2515958547592163,0.9640947580337524,1.3889272212982178
169,0.9420067667961121,0.2182675451040268,0.9511077404022217,107.47789001464844
170,0.9416999220848083,0.22214461863040924,0.958747148513794,46.60483932495117
171,0.9423136115074158,0.21770983934402466,0.9396485686302185,0.2982519268989563
172,0.9453819990158081,0.1996917873620987,0.9411764740943909,0.229891836643219
173,0.9398588538169861,0.2279461771249771,0.9663865566253662,0.14545676112174988
174,0.9470696449279785,0.20895600318908691,0.958747148513794,0.1735011339187622
175,0.944461464881897,0.2251693606376648,0.9388846158981323,0.2807699143886566
176,0.9443080425262451,0.211410254240036,0.9549274444580078,0.25439363718032837
177,0.9413930773735046,0.21759456396102905,0.9648586511611938,0.15085884928703308
178,0.9433875679969788,0.21511182188987732,0.9602749943733215,8.670735359191895
179,0.9469162225723267,0.1963214874267578,0.9610389471054077,0.17720457911491394
